Species,Month,Week,Week_Label,Frequency,Sample_Size
Greater White-fronted Goose,4,2,Apr_W2,0.0,1402.0
Greater White-fronted Goose,4,3,Apr_W3,0.0,1256.0
Greater White-fronted Goose,4,4,Apr_W4,0.0,1649.0
Greater White-fronted Goose,5,1,May_W1,0.0,1632.0
Greater White-fronted Goose,5,2,May_W2,0.0,1879.0
Greater White-fronted Goose,5,3,May_W3,0.0,1323.0
Greater White-fronted Goose,5,4,May_W4,0.0,1461.0
Greater White-fronted Goose,6,1,Jun_W1,0.0,822.0
Greater White-fronted Goose,6,2,Jun_W2,0.0,734.0
Greater White-fronted Goose,6,3,Jun_W3,0.0,722.0
Greater White-fronted Goose,6,4,Jun_W4,0.0,827.0
Greater White-fronted Goose,7,1,Jul_W1,0.0,632.0
Greater White-fronted Goose,7,2,Jul_W2,0.0,720.0
Greater White-fronted Goose,7,3,Jul_W3,0.0,618.0
Greater White-fronted Goose,7,4,Jul_W4,0.0,803.0
Greater White-fronted Goose,8,1,Aug_W1,0.0,533.0
Greater White-fronted Goose,8,2,Aug_W2,0.0,482.0
Greater White-fronted Goose,8,3,Aug_W3,0.0,512.0
Greater White-fronted Goose,8,4,Aug_W4,0.0,729.0
Greater White-fronted Goose,9,1,Sep_W1,0.0,596.0
Greater White-fronted Goose,9,2,Sep_W2,0.0,627.0
Greater White-fronted Goose,9,3,Sep_W3,0.0,642.0
Greater White-fronted Goose,9,4,Sep_W4,0.0,741.0
Greater White-fronted Goose,10,1,Oct_W1,0.0,634.0
Greater White-fronted Goose,10,2,Oct_W2,0.0,729.0
Greater White-fronted Goose,10,3,Oct_W3,0.0043415,691.0
Greater White-fronted Goose,10,4,Oct_W4,0.0009551,1047.0
Greater White-fronted Goose,11,1,Nov_W1,0.0035253,851.0
Greater White-fronted Goose,11,2,Nov_W2,0.0015,916.0
Greater White-fronted Goose,11,3,Nov_W3,0.0028011,714.0
Greater White-fronted Goose,11,4,Nov_W4,0.0223176,1165.0
Greater White-fronted Goose,12,1,Dec_W1,0.0209877,810.0
Greater White-fronted Goose,12,2,Dec_W2,0.0316056,791.0
Greater White-fronted Goose,12,3,Dec_W3,0.006424,934.0
Greater White-fronted Goose,12,4,Dec_W4,0.0183246,1146.0
Cackling Goose,1,1,Jan_W1,0.0279249,2077.0
Cackling Goose,1,2,Jan_W2,0.0028011,1071.0
Cackling Goose,1,3,Jan_W3,0.0031185,962.0
Cackling Goose,1,4,Jan_W4,0.0014848,1347.0
