Species,Month,Week,Week_Label,Frequency,Sample_Size
Swan Goose,12,1,Dec_W1,0.0,1014.0
Swan Goose,12,2,Dec_W2,0.0,1201.0
Swan Goose,12,3,Dec_W3,0.0,1563.0
Swan Goose,12,4,Dec_W4,0.0,2061.0
Greater White-fronted Goose,1,1,Jan_W1,0.0,2963.0
Greater White-fronted Goose,1,2,Jan_W2,0.0,1776.0
Greater White-fronted Goose,1,3,Jan_W3,0.0031289,1598.0
Greater White-fronted Goose,1,4,Jan_W4,0.0093137,2040.0
Greater White-fronted Goose,2,1,Feb_W1,0.0012821,1560.0
Greater White-fronted Goose,2,2,Feb_W2,0.0015,1923.0
Greater White-fronted Goose,2,3,Feb_W3,0.0079283,2901.0
Greater White-fronted Goose,2,4,Feb_W4,0.0050251,1990.0
Greater White-fronted Goose,3,1,Mar_W1,0.0165221,2421.0
Greater White-fronted Goose,3,2,Mar_W2,0.0133391,2324.0
Greater White-fronted Goose,3,3,Mar_W3,0.0053606,2052.0
Greater White-fronted Goose,3,4,Mar_W4,0.0066421,2710.0
Greater White-fronted Goose,4,1,Apr_W1,0.0045269,2209.0
Greater White-fronted Goose,4,2,Apr_W2,0.000382,2618.0
Greater White-fronted Goose,4,3,Apr_W3,0.0011346,2644.0
Greater White-fronted Goose,4,4,Apr_W4,0.0005165,3872.0
Greater White-fronted Goose,5,1,May_W1,0.0,3839.0
Greater White-fronted Goose,5,2,May_W2,0.0,4141.0
Greater White-fronted Goose,5,3,May_W3,0.0,2879.0
Greater White-fronted Goose,5,4,May_W4,0.0,2738.0
Greater White-fronted Goose,6,1,Jun_W1,0.0,1491.0
Greater White-fronted Goose,6,2,Jun_W2,0.0,1361.0
Greater White-fronted Goose,6,3,Jun_W3,0.0,1234.0
Greater White-fronted Goose,6,4,Jun_W4,0.0,1308.0
Greater White-fronted Goose,7,1,Jul_W1,0.0,1232.0
Greater White-fronted Goose,7,2,Jul_W2,0.0,1174.0
Greater White-fronted Goose,7,3,Jul_W3,0.0,1055.0
Greater White-fronted Goose,7,4,Jul_W4,0.0,1441.0
Greater White-fronted Goose,8,1,Aug_W1,0.0,1085.0
Greater White-fronted Goose,8,2,Aug_W2,0.0,1102.0
Greater White-fronted Goose,8,3,Aug_W3,0.0,1221.0
Greater White-fronted Goose,8,4,Aug_W4,0.0,1980.0
Greater White-fronted Goose,9,1,Sep_W1,0.0,1540.0
Greater White-fronted Goose,9,2,Sep_W2,0.0,1391.0
Greater White-fronted Goose,9,3,Sep_W3,0.0,1344.0
Greater White-fronted Goose,9,4,Sep_W4,0.0,1673.0
Greater White-fronted Goose,10,1,Oct_W1,0.0098108,1427.0
Greater White-fronted Goose,10,2,Oct_W2,0.0,1705.0
Greater White-fronted Goose,10,3,Oct_W3,0.0082169,1217.0
Greater White-fronted Goose,10,4,Oct_W4,0.0076068,1709.0
Greater White-fronted Goose,11,1,Nov_W1,0.0073692,1357.0
Greater White-fronted Goose,11,2,Nov_W2,0.0025168,1192.0
Greater White-fronted Goose,11,3,Nov_W3,0.0,1268.0
Greater White-fronted Goose,11,4,Nov_W4,0.0,1546.0
Greater White-fronted Goose,12,1,Dec_W1,0.0019724,1014.0
Greater White-fronted Goose,12,2,Dec_W2,0.0016653,1201.0
Greater White-fronted Goose,12,3,Dec_W3,0.0070377,1563.0
Greater White-fronted Goose,12,4,Dec_W4,0.002426,2061.0
Brant,1,1,Jan_W1,0.0,2963.0
Brant,1,2,Jan_W2,0.0,1776.0
Brant,1,3,Jan_W3,0.0,1598.0
Brant,1,4,Jan_W4,0.0,2040.0
Brant,2,1,Feb_W1,0.0,1560.0
Brant,2,2,Feb_W2,0.0,1923.0
Brant,2,3,Feb_W3,0.0,2901.0
Brant,2,4,Feb_W4,0.0,1990.0
Brant,3,1,Mar_W1,0.0,2421.0
Brant,3,2,Mar_W2,0.0,2324.0
Brant,3,3,Mar_W3,0.0,2052.0
Brant,3,4,Mar_W4,0.0,2710.0
Brant,4,1,Apr_W1,0.0,2209.0
Brant,4,2,Apr_W2,0.0,2618.0
Brant,4,3,Apr_W3,0.0,2644.0
Brant,4,4,Apr_W4,0.0,3872.0
Brant,5,1,May_W1,0.0,3839.0
Brant,5,2,May_W2,0.0,4141.0
Brant,5,3,May_W3,0.0,2879.0
Brant,5,4,May_W4,0.0,2738.0
Brant,6,1,Jun_W1,0.0,1491.0
Brant,6,2,Jun_W2,0.0,1361.0
Brant,6,3,Jun_W3,0.0,1234.0
Brant,6,4,Jun_W4,0.0,1308.0
Brant,7,1,Jul_W1,0.0,1232.0
Brant,7,2,Jul_W2,0.0,1174.0
Brant,7,3,Jul_W3,0.0,1055.0
Brant,7,4,Jul_W4,0.0,1441.0
Brant,8,1,Aug_W1,0.0,1085.0
Brant,8,2,Aug_W2,0.0,1102.0
Brant,8,3,Aug_W3,0.0,1221.0
Brant,8,4,Aug_W4,0.0,1980.0
Brant,9,1,Sep_W1,0.0,1540.0
Brant,9,2,Sep_W2,0.0,1391.0
Brant,9,3,Sep_W3,0.0,1344.0
Brant,9,4,Sep_W4,0.0,1673.0
Brant,10,1,Oct_W1,0.0,1427.0
Brant,10,2,Oct_W2,0.0,1705.0
Brant,10,3,Oct_W3,0.0,1217.0
Brant,10,4,Oct_W4,0.0,1709.0
Brant,11,1,Nov_W1,0.0,1357.0
Brant,11,2,Nov_W2,0.0419463,1192.0
Brant,11,3,Nov_W3,0.044164,1268.0
Brant,11,4,Nov_W4,0.0,1546.0
Brant,12,1,Dec_W1,0.0,1014.0
Brant,12,2,Dec_W2,0.0,1201.0
Brant,12,3,Dec_W3,0.0,1563.0
Brant,12,4,Dec_W4,0.0,2061.0
Barnacle Goose,1,1,Jan_W1,0.0,2963.0
Barnacle Goose,1,2,Jan_W2,0.0,1776.0
Barnacle Goose,1,3,Jan_W3,0.0,1598.0
Barnacle Goose,1,4,Jan_W4,0.0,2040.0
Barnacle Goose,2,1,Feb_W1,0.0,1560.0
Barnacle Goose,2,2,Feb_W2,0.0,1923.0
Barnacle Goose,2,3,Feb_W3,0.0,2901.0
Barnacle Goose,2,4,Feb_W4,0.0,1990.0
Barnacle Goose,3,1,Mar_W1,0.0,2421.0
Barnacle Goose,3,2,Mar_W2,0.0,2324.0
Barnacle Goose,3,3,Mar_W3,0.0,2052.0
Barnacle Goose,3,4,Mar_W4,0.0,2710.0
Barnacle Goose,4,1,Apr_W1,0.0,2209.0
Barnacle Goose,4,2,Apr_W2,0.0,2618.0
